player_id,install_date,activity_date,days_since_install,acquisition_channel,campaign_id,creative_id,country,device_tier,active,matches,revenue_usd
p_000230,2026-01-10,2026-01-15,5,Meta,meta_2,creative_1,GB,steam_deck,1,1,0.00
p_000230,2026-01-10,2026-01-21,11,Meta,meta_2,creative_1,GB,steam_deck,1,2,0.00
p_000230,2026-01-10,2026-01-24,14,Meta,meta_2,creative_1,GB,steam_deck,1,2,0.00
p_000230,2026-01-10,2026-01-30,20,Meta,meta_2,creative_1,GB,steam_deck,1,2,0.00
p_000231,2026-01-24,2026-01-24,0,Meta,meta_2,creative_6,JP,high_end_pc,1,1,0.00
p_000231,2026-01-24,2026-01-25,1,Meta,meta_2,creative_6,JP,high_end_pc,1,2,0.00
p_000231,2026-01-24,2026-01-26,2,Meta,meta_2,creative_6,JP,high_end_pc,1,2,0.00
p_000231,2026-01-24,2026-01-31,7,Meta,meta_2,creative_6,JP,high_end_pc,1,1,0.00
p_000231,2026-01-24,2026-02-04,11,Meta,meta_2,creative_6,JP,high_end_pc,1,4,0.00
p_000231,2026-01-24,2026-02-05,12,Meta,meta_2,creative_6,JP,high_end_pc,1,2,0.00
p_000231,2026-01-24,2026-02-06,13,Meta,meta_2,creative_6,JP,high_end_pc,1,2,0.00
p_000231,2026-01-24,2026-02-10,17,Meta,meta_2,creative_6,JP,high_end_pc,1,1,0.00
p_000231,2026-01-24,2026-02-11,18,Meta,meta_2,creative_6,JP,high_end_pc,1,1,0.00
p_000231,2026-01-24,2026-03-20,55,Meta,meta_2,creative_6,JP,high_end_pc,1,1,0.00
p_000232,2026-01-09,2026-01-09,0,Google UAC,google_uac_3,creative_3,US,steam_deck,1,7,0.00
p_000232,2026-01-09,2026-01-12,3,Google UAC,google_uac_3,creative_3,US,steam_deck,1,2,0.00
p_000232,2026-01-09,2026-01-13,4,Google UAC,google_uac_3,creative_3,US,steam_deck,1,3,0.00
p_000232,2026-01-09,2026-01-18,9,Google UAC,google_uac_3,creative_3,US,steam_deck,1,2,0.00
p_000232,2026-01-09,2026-01-21,12,Google UAC,google_uac_3,creative_3,US,steam_deck,1,3,0.00
p_000232,2026-01-09,2026-01-22,13,Google UAC,google_uac_3,creative_3,US,steam_deck,1,7,0.00
p_000232,2026-01-09,2026-01-24,15,Google UAC,google_uac_3,creative_3,US,steam_deck,1,4,0.00
p_000232,2026-01-09,2026-01-27,18,Google UAC,google_uac_3,creative_3,US,steam_deck,1,7,0.00
p_000232,2026-01-09,2026-01-30,21,Google UAC,google_uac_3,creative_3,US,steam_deck,1,5,0.00
p_000232,2026-01-09,2026-02-08,30,Google UAC,google_uac_3,creative_3,US,steam_deck,1,6,0.00
p_000232,2026-01-09,2026-02-11,33,Google UAC,google_uac_3,creative_3,US,steam_deck,1,4,0.00
p_000232,2026-01-09,2026-02-14,36,Google UAC,google_uac_3,creative_3,US,steam_deck,1,2,0.00
p_000232,2026-01-09,2026-02-15,37,Google UAC,google_uac_3,creative_3,US,steam_deck,1,2,0.00
p_000232,2026-01-09,2026-02-21,43,Google UAC,google_uac_3,creative_3,US,steam_deck,1,4,0.00
p_000232,2026-01-09,2026-02-28,50,Google UAC,google_uac_3,creative_3,US,steam_deck,1,8,0.00
p_000232,2026-01-09,2026-03-05,55,Google UAC,google_uac_3,creative_3,US,steam_deck,1,3,0.00
p_000232,2026-01-09,2026-03-09,59,Google UAC,google_uac_3,creative_3,US,steam_deck,1,4,0.00
p_000232,2026-01-09,2026-03-15,65,Google UAC,google_uac_3,creative_3,US,steam_deck,1,4,0.00
p_000232,2026-01-09,2026-03-21,71,Google UAC,google_uac_3,creative_3,US,steam_deck,1,4,0.00
p_000233,2026-01-17,2026-01-17,0,Influencer,influencer_1,creative_1,JP,high_end_pc,1,4,0.00
p_000233,2026-01-17,2026-01-18,1,Influencer,influencer_1,creative_1,JP,high_end_pc,1,3,0.00
p_000233,2026-01-17,2026-01-19,2,Influencer,influencer_1,creative_1,JP,high_end_pc,1,3,0.00
p_000233,2026-01-17,2026-01-20,3,Influencer,influencer_1,creative_1,JP,high_end_pc,1,4,0.00
p_000233,2026-01-17,2026-01-24,7,Influencer,influencer_1,creative_1,JP,high_end_pc,1,4,0.00
p_000233,2026-01-17,2026-01-25,8,Influencer,influencer_1,creative_1,JP,high_end_pc,1,2,0.00
p_000233,2026-01-17,2026-02-09,23,Influencer,influencer_1,creative_1,JP,high_end_pc,1,4,0.00
p_000233,2026-01-17,2026-02-11,25,Influencer,influencer_1,creative_1,JP,high_end_pc,1,1,0.00
p_000233,2026-01-17,2026-02-18,32,Influencer,influencer_1,creative_1,JP,high_end_pc,1,2,0.00
p_000233,2026-01-17,2026-02-20,34,Influencer,influencer_1,creative_1,JP,high_end_pc,1,4,0.00
p_000233,2026-01-17,2026-02-24,38,Influencer,influencer_1,creative_1,JP,high_end_pc,1,4,0.00
p_000233,2026-01-17,2026-03-22,64,Influencer,influencer_1,creative_1,JP,high_end_pc,1,6,0.00
p_000234,2026-02-15,2026-02-15,0,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,3,0.00
p_000234,2026-02-15,2026-02-21,6,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,4,0.00
p_000234,2026-02-15,2026-02-22,7,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,1,0.00
p_000234,2026-02-15,2026-02-24,9,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,1,0.00
p_000234,2026-02-15,2026-03-02,15,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,4,0.00
p_000234,2026-02-15,2026-03-04,17,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,3,0.00
p_000234,2026-02-15,2026-03-06,19,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,5,0.00
p_000234,2026-02-15,2026-03-07,20,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,4,0.00
p_000234,2026-02-15,2026-03-08,21,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,2,0.00
p_000234,2026-02-15,2026-03-09,22,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,4,0.00
p_000234,2026-02-15,2026-03-13,26,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,3,0.00
p_000234,2026-02-15,2026-03-14,27,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,3,0.00
p_000234,2026-02-15,2026-03-18,31,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,4,0.00
p_000234,2026-02-15,2026-03-21,34,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,2,0.00
p_000234,2026-02-15,2026-03-22,35,Google UAC,google_uac_2,creative_2,KR,high_end_pc,1,5,0.00
p_000235,2026-01-01,2026-01-01,0,Organic,organic,organic,US,mid_pc,1,2,0.00
p_000235,2026-01-01,2026-01-04,3,Organic,organic,organic,US,mid_pc,1,3,0.00
p_000235,2026-01-01,2026-01-05,4,Organic,organic,organic,US,mid_pc,1,5,0.00
p_000235,2026-01-01,2026-01-09,8,Organic,organic,organic,US,mid_pc,1,6,0.00
p_000235,2026-01-01,2026-01-10,9,Organic,organic,organic,US,mid_pc,1,7,0.00
p_000235,2026-01-01,2026-01-26,25,Organic,organic,organic,US,mid_pc,1,1,0.00
p_000235,2026-01-01,2026-02-01,31,Organic,organic,organic,US,mid_pc,1,3,0.00
p_000235,2026-01-01,2026-02-03,33,Organic,organic,organic,US,mid_pc,1,3,0.00
p_000235,2026-01-01,2026-02-18,48,Organic,organic,organic,US,mid_pc,1,5,0.00
p_000235,2026-01-01,2026-02-20,50,Organic,organic,organic,US,mid_pc,1,6,0.00
p_000235,2026-01-01,2026-03-01,59,Organic,organic,organic,US,mid_pc,1,4,0.00
p_000235,2026-01-01,2026-03-06,64,Organic,organic,organic,US,mid_pc,1,4,0.00
p_000236,2026-01-31,2026-02-12,12,TikTok,tiktok_3,creative_4,GB,low_pc,1,0,0.00
p_000237,2026-01-22,2026-01-22,0,Meta,meta_1,creative_3,US,low_pc,1,5,0.00
p_000237,2026-01-22,2026-01-25,3,Meta,meta_1,creative_3,US,low_pc,1,9,0.00
p_000237,2026-01-22,2026-01-26,4,Meta,meta_1,creative_3,US,low_pc,1,4,0.00
p_000237,2026-01-22,2026-01-27,5,Meta,meta_1,creative_3,US,low_pc,1,2,0.00
p_000237,2026-01-22,2026-01-29,7,Meta,meta_1,creative_3,US,low_pc,1,4,0.00
p_000237,2026-01-22,2026-02-05,14,Meta,meta_1,creative_3,US,low_pc,1,2,0.00
p_000237,2026-01-22,2026-02-08,17,Meta,meta_1,creative_3,US,low_pc,1,1,0.00
p_000237,2026-01-22,2026-02-10,19,Meta,meta_1,creative_3,US,low_pc,1,2,0.00
p_000237,2026-01-22,2026-02-11,20,Meta,meta_1,creative_3,US,low_pc,1,1,0.00
p_000237,2026-01-22,2026-02-16,25,Meta,meta_1,creative_3,US,low_pc,1,5,0.00
p_000237,2026-01-22,2026-02-19,28,Meta,meta_1,creative_3,US,low_pc,1,5,0.00
p_000237,2026-01-22,2026-02-24,33,Meta,meta_1,creative_3,US,low_pc,1,5,0.00
p_000237,2026-01-22,2026-02-28,37,Meta,meta_1,creative_3,US,low_pc,1,5,0.00
p_000237,2026-01-22,2026-03-08,45,Meta,meta_1,creative_3,US,low_pc,1,2,0.00
p_000237,2026-01-22,2026-03-09,46,Meta,meta_1,creative_3,US,low_pc,1,4,0.00
p_000237,2026-01-22,2026-03-13,50,Meta,meta_1,creative_3,US,low_pc,1,5,0.00
p_000237,2026-01-22,2026-03-14,51,Meta,meta_1,creative_3,US,low_pc,1,5,0.00
p_000238,2026-01-31,2026-01-31,0,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,2,0.00
p_000238,2026-01-31,2026-02-02,2,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,3,0.00
p_000238,2026-01-31,2026-02-03,3,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,4,0.00
p_000238,2026-01-31,2026-02-04,4,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,10,0.00
p_000238,2026-01-31,2026-02-06,6,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,1,0.00
p_000238,2026-01-31,2026-02-10,10,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,1,0.00
p_000238,2026-01-31,2026-02-11,11,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,5,0.00
p_000238,2026-01-31,2026-02-15,15,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,9,0.00
p_000238,2026-01-31,2026-02-18,18,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,6,0.00
p_000238,2026-01-31,2026-02-19,19,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,3,0.00
p_000238,2026-01-31,2026-02-23,23,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,3,0.00
p_000238,2026-01-31,2026-02-25,25,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,1,0.00
p_000238,2026-01-31,2026-02-26,26,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,2,0.00
p_000238,2026-01-31,2026-02-27,27,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,1,0.00
p_000238,2026-01-31,2026-03-17,45,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,1,0.00
p_000238,2026-01-31,2026-03-25,53,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,2,0.00
p_000238,2026-01-31,2026-03-31,59,Steam Featuring,steam_featuring_1,creative_1,US,high_end_pc,1,2,0.00
p_000239,2026-01-02,2026-01-02,0,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,3,0.00
p_000239,2026-01-02,2026-01-03,1,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,2,0.00
p_000239,2026-01-02,2026-01-04,2,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,6,0.00
p_000239,2026-01-02,2026-01-06,4,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,2,0.00
p_000239,2026-01-02,2026-01-08,6,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,2,0.00
p_000239,2026-01-02,2026-01-10,8,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,9,0.00
p_000239,2026-01-02,2026-01-11,9,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,10,0.00
p_000239,2026-01-02,2026-01-12,10,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,1,0.00
p_000239,2026-01-02,2026-01-13,11,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,9,0.00
p_000239,2026-01-02,2026-01-15,13,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,1,0.00
p_000239,2026-01-02,2026-01-17,15,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,3,0.00
p_000239,2026-01-02,2026-01-18,16,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,7,0.00
p_000239,2026-01-02,2026-01-19,17,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,8,0.00
p_000239,2026-01-02,2026-01-20,18,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,7,0.00
p_000239,2026-01-02,2026-01-25,23,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,9,0.00
p_000239,2026-01-02,2026-01-28,26,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,6,0.00
p_000239,2026-01-02,2026-01-29,27,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,8,0.00
p_000239,2026-01-02,2026-01-30,28,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,5,0.00
p_000239,2026-01-02,2026-02-03,32,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,6,0.00
p_000239,2026-01-02,2026-02-04,33,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,1,0.00
p_000239,2026-01-02,2026-02-06,35,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,6,0.00
p_000239,2026-01-02,2026-02-13,42,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,3,0.00
p_000239,2026-01-02,2026-02-14,43,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,4,0.00
p_000239,2026-01-02,2026-02-19,48,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,4,0.00
p_000239,2026-01-02,2026-02-23,52,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,3,0.00
p_000239,2026-01-02,2026-02-28,57,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,4,0.00
p_000239,2026-01-02,2026-03-01,58,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,2,0.00
p_000239,2026-01-02,2026-03-06,63,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,2,0.00
p_000239,2026-01-02,2026-03-27,84,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,3,0.00
p_000239,2026-01-02,2026-03-31,88,Steam Featuring,steam_featuring_1,creative_4,KR,mid_pc,1,6,0.00
p_000240,2026-01-17,2026-01-17,0,Meta,meta_1,creative_5,KR,mid_pc,1,1,0.00
p_000240,2026-01-17,2026-01-18,1,Meta,meta_1,creative_5,KR,mid_pc,1,3,0.00
p_000240,2026-01-17,2026-01-19,2,Meta,meta_1,creative_5,KR,mid_pc,1,1,0.00
p_000240,2026-01-17,2026-01-20,3,Meta,meta_1,creative_5,KR,mid_pc,1,2,0.00
p_000240,2026-01-17,2026-01-25,8,Meta,meta_1,creative_5,KR,mid_pc,1,1,0.00
p_000240,2026-01-17,2026-01-29,12,Meta,meta_1,creative_5,KR,mid_pc,1,2,0.00
p_000240,2026-01-17,2026-02-02,16,Meta,meta_1,creative_5,KR,mid_pc,1,2,0.00
p_000240,2026-01-17,2026-02-19,33,Meta,meta_1,creative_5,KR,mid_pc,1,2,0.00
p_000240,2026-01-17,2026-02-24,38,Meta,meta_1,creative_5,KR,mid_pc,1,3,0.00
p_000240,2026-01-17,2026-03-29,71,Meta,meta_1,creative_5,KR,mid_pc,1,4,0.00
p_000241,2026-02-22,2026-02-22,0,Steam Featuring,steam_featuring_2,creative_4,US,steam_deck,1,2,0.00
p_000241,2026-02-22,2026-02-23,1,Steam Featuring,steam_featuring_2,creative_4,US,steam_deck,1,2,0.00
p_000241,2026-02-22,2026-02-24,2,Steam Featuring,steam_featuring_2,creative_4,US,steam_deck,1,1,0.00
p_000241,2026-02-22,2026-03-03,9,Steam Featuring,steam_featuring_2,creative_4,US,steam_deck,1,2,0.00
p_000241,2026-02-22,2026-03-05,11,Steam Featuring,steam_featuring_2,creative_4,US,steam_deck,1,3,0.00
p_000241,2026-02-22,2026-03-09,15,Steam Featuring,steam_featuring_2,creative_4,US,steam_deck,1,1,0.00
p_000241,2026-02-22,2026-03-10,16,Steam Featuring,steam_featuring_2,creative_4,US,steam_deck,1,2,0.00
p_000241,2026-02-22,2026-03-12,18,Steam Featuring,steam_featuring_2,creative_4,US,steam_deck,1,2,0.00
p_000241,2026-02-22,2026-03-27,33,Steam Featuring,steam_featuring_2,creative_4,US,steam_deck,1,3,0.00
p_000242,2026-02-03,2026-02-03,0,Meta,meta_3,creative_3,US,high_end_pc,1,1,0.00
p_000242,2026-02-03,2026-02-05,2,Meta,meta_3,creative_3,US,high_end_pc,1,1,0.00
p_000242,2026-02-03,2026-02-07,4,Meta,meta_3,creative_3,US,high_end_pc,1,2,0.00
p_000242,2026-02-03,2026-02-08,5,Meta,meta_3,creative_3,US,high_end_pc,1,1,0.00
p_000242,2026-02-03,2026-02-11,8,Meta,meta_3,creative_3,US,high_end_pc,1,1,0.00
p_000242,2026-02-03,2026-02-12,9,Meta,meta_3,creative_3,US,high_end_pc,1,1,0.00
p_000242,2026-02-03,2026-02-13,10,Meta,meta_3,creative_3,US,high_end_pc,1,1,0.00
p_000242,2026-02-03,2026-02-18,15,Meta,meta_3,creative_3,US,high_end_pc,1,4,0.00
p_000242,2026-02-03,2026-02-22,19,Meta,meta_3,creative_3,US,high_end_pc,1,2,0.00
p_000242,2026-02-03,2026-02-25,22,Meta,meta_3,creative_3,US,high_end_pc,1,2,0.00
p_000242,2026-02-03,2026-03-05,30,Meta,meta_3,creative_3,US,high_end_pc,1,2,0.00
p_000243,2026-01-07,2026-01-07,0,Organic,organic,organic,GB,mid_pc,1,4,0.00
p_000243,2026-01-07,2026-01-10,3,Organic,organic,organic,GB,mid_pc,1,2,0.00
p_000243,2026-01-07,2026-01-12,5,Organic,organic,organic,GB,mid_pc,1,2,0.00
p_000243,2026-01-07,2026-01-18,11,Organic,organic,organic,GB,mid_pc,1,4,0.00
p_000243,2026-01-07,2026-01-23,16,Organic,organic,organic,GB,mid_pc,1,2,0.00
p_000243,2026-01-07,2026-01-24,17,Organic,organic,organic,GB,mid_pc,1,3,0.00
p_000243,2026-01-07,2026-02-02,26,Organic,organic,organic,GB,mid_pc,1,2,0.00
p_000243,2026-01-07,2026-02-10,34,Organic,organic,organic,GB,mid_pc,1,1,0.00
p_000243,2026-01-07,2026-02-11,35,Organic,organic,organic,GB,mid_pc,1,3,0.00
p_000243,2026-01-07,2026-02-20,44,Organic,organic,organic,GB,mid_pc,1,2,0.00
p_000244,2026-01-04,2026-01-04,0,Organic,organic,organic,CA,mid_pc,1,1,0.00
p_000244,2026-01-04,2026-01-05,1,Organic,organic,organic,CA,mid_pc,1,9,0.00
p_000244,2026-01-04,2026-01-07,3,Organic,organic,organic,CA,mid_pc,1,5,0.00
p_000244,2026-01-04,2026-01-10,6,Organic,organic,organic,CA,mid_pc,1,5,0.00
p_000244,2026-01-04,2026-01-11,7,Organic,organic,organic,CA,mid_pc,1,8,0.00
p_000244,2026-01-04,2026-01-12,8,Organic,organic,organic,CA,mid_pc,1,4,0.00
p_000244,2026-01-04,2026-01-14,10,Organic,organic,organic,CA,mid_pc,1,1,0.00
p_000244,2026-01-04,2026-01-15,11,Organic,organic,organic,CA,mid_pc,1,10,0.00
p_000244,2026-01-04,2026-01-17,13,Organic,organic,organic,CA,mid_pc,1,5,0.00
p_000244,2026-01-04,2026-01-18,14,Organic,organic,organic,CA,mid_pc,1,1,0.00
p_000244,2026-01-04,2026-01-19,15,Organic,organic,organic,CA,mid_pc,1,10,0.00
p_000244,2026-01-04,2026-01-20,16,Organic,organic,organic,CA,mid_pc,1,4,0.00
p_000244,2026-01-04,2026-01-25,21,Organic,organic,organic,CA,mid_pc,1,5,0.00
p_000244,2026-01-04,2026-01-29,25,Organic,organic,organic,CA,mid_pc,1,3,0.00
p_000244,2026-01-04,2026-02-05,32,Organic,organic,organic,CA,mid_pc,1,3,0.00
p_000244,2026-01-04,2026-02-11,38,Organic,organic,organic,CA,mid_pc,1,5,0.00
p_000244,2026-01-04,2026-03-05,60,Organic,organic,organic,CA,mid_pc,1,7,0.00
p_000245,2026-01-21,2026-01-21,0,Meta,meta_2,creative_6,US,mid_pc,1,0,0.00
p_000245,2026-01-21,2026-01-25,4,Meta,meta_2,creative_6,US,mid_pc,1,0,0.00
p_000245,2026-01-21,2026-02-03,13,Meta,meta_2,creative_6,US,mid_pc,1,0,0.00
p_000245,2026-01-21,2026-02-09,19,Meta,meta_2,creative_6,US,mid_pc,1,0,0.00
p_000246,2026-01-23,2026-01-23,0,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,3,0.00
p_000246,2026-01-23,2026-01-24,1,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,1,0.00
p_000246,2026-01-23,2026-01-25,2,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,1,0.00
p_000246,2026-01-23,2026-01-27,4,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,1,0.00
p_000246,2026-01-23,2026-01-28,5,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,2,0.00
p_000246,2026-01-23,2026-01-29,6,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,3,0.00
p_000246,2026-01-23,2026-02-02,10,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,5,0.00
p_000246,2026-01-23,2026-02-08,16,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,5,0.00
p_000246,2026-01-23,2026-02-14,22,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,1,0.00
p_000246,2026-01-23,2026-02-16,24,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,2,0.00
p_000246,2026-01-23,2026-03-03,39,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,5,0.00
p_000246,2026-01-23,2026-03-06,42,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,1,0.00
p_000246,2026-01-23,2026-03-11,47,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,2,0.00
p_000246,2026-01-23,2026-03-26,62,Google UAC,google_uac_1,creative_4,DE,mid_pc,1,3,0.00
p_000247,2026-01-18,2026-01-18,0,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,8,0.00
p_000247,2026-01-18,2026-01-21,3,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,3,0.00
p_000247,2026-01-18,2026-02-04,17,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,4,0.00
p_000247,2026-01-18,2026-02-06,19,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,3,0.00
p_000247,2026-01-18,2026-02-13,26,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,3,0.00
p_000247,2026-01-18,2026-02-16,29,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,5,0.00
p_000247,2026-01-18,2026-02-19,32,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,2,0.00
p_000247,2026-01-18,2026-02-24,37,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,2,0.00
p_000247,2026-01-18,2026-03-07,48,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,1,0.00
p_000247,2026-01-18,2026-03-08,49,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,4,0.00
p_000247,2026-01-18,2026-03-13,54,Steam Featuring,steam_featuring_1,creative_5,BR,low_pc,1,8,0.00
p_000248,2026-02-18,2026-02-18,0,TikTok,tiktok_2,creative_4,US,high_end_pc,1,0,0.00
p_000248,2026-02-18,2026-02-22,4,TikTok,tiktok_2,creative_4,US,high_end_pc,1,0,0.00
p_000248,2026-02-18,2026-02-23,5,TikTok,tiktok_2,creative_4,US,high_end_pc,1,0,0.00
p_000248,2026-02-18,2026-02-25,7,TikTok,tiktok_2,creative_4,US,high_end_pc,1,0,0.00
p_000248,2026-02-18,2026-02-27,9,TikTok,tiktok_2,creative_4,US,high_end_pc,1,0,0.00
p_000248,2026-02-18,2026-02-28,10,TikTok,tiktok_2,creative_4,US,high_end_pc,1,0,0.00
p_000248,2026-02-18,2026-03-05,15,TikTok,tiktok_2,creative_4,US,high_end_pc,1,0,0.00
p_000248,2026-02-18,2026-03-09,19,TikTok,tiktok_2,creative_4,US,high_end_pc,1,0,0.00
p_000248,2026-02-18,2026-03-15,25,TikTok,tiktok_2,creative_4,US,high_end_pc,1,0,0.00
p_000248,2026-02-18,2026-03-24,34,TikTok,tiktok_2,creative_4,US,high_end_pc,1,0,0.00
p_000249,2026-02-08,2026-02-08,0,Meta,meta_3,creative_3,US,high_end_pc,1,0,0.00
p_000249,2026-02-08,2026-02-09,1,Meta,meta_3,creative_3,US,high_end_pc,1,0,0.00
p_000249,2026-02-08,2026-02-10,2,Meta,meta_3,creative_3,US,high_end_pc,1,0,0.00
p_000249,2026-02-08,2026-02-16,8,Meta,meta_3,creative_3,US,high_end_pc,1,0,0.00
p_000249,2026-02-08,2026-02-24,16,Meta,meta_3,creative_3,US,high_end_pc,1,0,0.00
p_000249,2026-02-08,2026-03-15,35,Meta,meta_3,creative_3,US,high_end_pc,1,0,0.00
p_000249,2026-02-08,2026-03-19,39,Meta,meta_3,creative_3,US,high_end_pc,1,0,0.00
p_000249,2026-02-08,2026-03-21,41,Meta,meta_3,creative_3,US,high_end_pc,1,0,0.00
p_000250,2026-01-07,2026-01-07,0,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,4,0.00
p_000250,2026-01-07,2026-01-09,2,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,2,0.00
p_000250,2026-01-07,2026-01-10,3,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,6,0.00
p_000250,2026-01-07,2026-01-11,4,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,5,0.00
p_000250,2026-01-07,2026-01-14,7,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,5,0.00
p_000250,2026-01-07,2026-01-16,9,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,2,0.00
p_000250,2026-01-07,2026-01-19,12,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,3,0.00
p_000250,2026-01-07,2026-01-20,13,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,4,0.00
p_000250,2026-01-07,2026-01-23,16,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,3,0.00
p_000250,2026-01-07,2026-01-25,18,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,2,0.00
p_000250,2026-01-07,2026-01-29,22,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,2,0.00
p_000250,2026-01-07,2026-02-10,34,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,1,0.00
p_000250,2026-01-07,2026-02-11,35,Steam Featuring,steam_featuring_1,creative_2,FR,mid_pc,1,4,0.00
