player_id,experiment_id,variant,exposed_date,retained_d7,made_purchase_7d,revenue_7d
p_000369,xp_onboarding_mission_pack,control,2026-02-02,0,0,0.00
p_000370,xp_onboarding_mission_pack,control,2026-01-30,1,0,0.00
p_000371,xp_onboarding_mission_pack,mission_pack,2026-01-07,1,0,0.00
p_000372,xp_onboarding_mission_pack,control,2026-02-24,0,0,0.00
p_000373,xp_onboarding_mission_pack,mission_pack,2026-01-17,1,0,0.00
p_000374,xp_onboarding_mission_pack,mission_pack,2026-01-28,1,0,0.00
p_000375,xp_onboarding_mission_pack,control,2026-01-23,0,0,0.00
p_000376,xp_onboarding_mission_pack,mission_pack,2026-01-14,1,0,0.00
p_000377,xp_onboarding_mission_pack,control,2026-02-11,0,0,0.00
p_000378,xp_onboarding_mission_pack,control,2026-02-10,1,0,0.00
p_000379,xp_onboarding_mission_pack,mission_pack,2026-02-20,0,0,0.00
p_000380,xp_onboarding_mission_pack,control,2026-02-19,0,0,0.00
p_000381,xp_onboarding_mission_pack,mission_pack,2026-01-04,1,0,0.00
p_000382,xp_onboarding_mission_pack,mission_pack,2026-01-02,0,0,0.00
p_000383,xp_onboarding_mission_pack,mission_pack,2026-01-28,1,0,0.00
p_000384,xp_onboarding_mission_pack,mission_pack,2026-01-20,1,0,0.00
p_000385,xp_onboarding_mission_pack,control,2026-02-05,0,0,0.00
p_000386,xp_onboarding_mission_pack,mission_pack,2026-02-08,0,0,0.00
p_000387,xp_onboarding_mission_pack,control,2026-01-24,0,0,0.00
p_000388,xp_onboarding_mission_pack,mission_pack,2026-01-04,0,0,0.00
p_000389,xp_onboarding_mission_pack,control,2026-02-17,1,0,0.00
p_000390,xp_onboarding_mission_pack,mission_pack,2026-02-05,1,0,0.00
p_000391,xp_onboarding_mission_pack,control,2026-01-10,0,0,0.00
p_000392,xp_onboarding_mission_pack,control,2026-02-14,1,0,0.00
p_000393,xp_onboarding_mission_pack,control,2026-01-29,0,0,0.00
p_000394,xp_onboarding_mission_pack,mission_pack,2026-02-08,0,0,0.00
p_000395,xp_onboarding_mission_pack,control,2026-02-24,0,0,0.00
p_000396,xp_onboarding_mission_pack,mission_pack,2026-01-24,1,0,0.00
p_000397,xp_onboarding_mission_pack,control,2026-01-26,0,0,0.00
p_000398,xp_onboarding_mission_pack,control,2026-01-15,1,0,0.00
p_000399,xp_onboarding_mission_pack,mission_pack,2026-01-02,0,0,0.00
p_000400,xp_onboarding_mission_pack,control,2026-01-04,0,0,0.00
p_000401,xp_onboarding_mission_pack,mission_pack,2026-02-09,1,0,0.00
p_000402,xp_onboarding_mission_pack,control,2026-02-15,0,0,0.00
p_000403,xp_onboarding_mission_pack,mission_pack,2026-01-25,0,0,0.00
p_000404,xp_onboarding_mission_pack,control,2026-01-13,0,0,0.00
p_000405,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_000406,xp_onboarding_mission_pack,mission_pack,2026-01-20,0,0,0.00
p_000407,xp_onboarding_mission_pack,control,2026-02-22,0,0,0.00
p_000408,xp_onboarding_mission_pack,control,2026-02-17,0,0,0.00
p_000409,xp_onboarding_mission_pack,mission_pack,2026-02-06,0,0,0.00
p_000410,xp_onboarding_mission_pack,mission_pack,2026-01-28,0,0,0.00
p_000411,xp_onboarding_mission_pack,control,2026-01-09,0,0,0.00
p_000412,xp_onboarding_mission_pack,mission_pack,2026-01-03,0,0,0.00
p_000413,xp_onboarding_mission_pack,mission_pack,2026-01-31,0,0,0.00
p_000414,xp_onboarding_mission_pack,mission_pack,2026-01-03,0,0,0.00
p_000415,xp_onboarding_mission_pack,control,2026-02-16,1,0,0.00
p_000416,xp_onboarding_mission_pack,control,2026-01-28,1,0,0.00
p_000417,xp_onboarding_mission_pack,mission_pack,2026-01-09,1,0,0.00
p_000418,xp_onboarding_mission_pack,mission_pack,2026-01-01,1,0,0.00
p_000419,xp_onboarding_mission_pack,mission_pack,2026-02-21,0,0,0.00
p_000420,xp_onboarding_mission_pack,control,2026-02-19,1,0,0.00
p_000421,xp_onboarding_mission_pack,control,2026-02-09,0,0,0.00
p_000422,xp_onboarding_mission_pack,control,2026-02-13,0,0,0.00
p_000423,xp_onboarding_mission_pack,control,2026-02-14,1,0,0.00
p_000424,xp_onboarding_mission_pack,mission_pack,2026-01-21,1,0,0.00
p_000425,xp_onboarding_mission_pack,control,2026-02-14,1,0,0.00
p_000426,xp_onboarding_mission_pack,mission_pack,2026-02-23,0,0,0.00
p_000427,xp_onboarding_mission_pack,mission_pack,2026-02-16,0,0,0.00
p_000428,xp_onboarding_mission_pack,mission_pack,2026-02-09,1,0,0.00
p_000429,xp_onboarding_mission_pack,mission_pack,2026-01-03,1,0,0.00
p_000430,xp_onboarding_mission_pack,mission_pack,2026-01-03,0,0,0.00
p_000431,xp_onboarding_mission_pack,control,2026-01-22,1,0,0.00
p_000432,xp_onboarding_mission_pack,mission_pack,2026-02-10,0,0,0.00
p_000433,xp_onboarding_mission_pack,control,2026-02-15,0,0,0.00
p_000434,xp_onboarding_mission_pack,control,2026-01-14,0,0,0.00
p_000435,xp_onboarding_mission_pack,control,2026-01-09,0,0,0.00
p_000436,xp_onboarding_mission_pack,mission_pack,2026-02-07,0,0,0.00
p_000437,xp_onboarding_mission_pack,control,2026-01-17,1,0,0.00
p_000438,xp_onboarding_mission_pack,control,2026-02-16,0,0,0.00
p_000439,xp_onboarding_mission_pack,control,2026-02-06,0,0,0.00
p_000440,xp_onboarding_mission_pack,mission_pack,2026-01-10,0,0,0.00
p_000441,xp_onboarding_mission_pack,control,2026-02-12,1,0,0.00
p_000442,xp_onboarding_mission_pack,mission_pack,2026-02-21,1,0,0.00
p_000443,xp_onboarding_mission_pack,mission_pack,2026-02-09,1,0,0.00
p_000444,xp_onboarding_mission_pack,control,2026-02-20,1,0,0.00
p_000445,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_000446,xp_onboarding_mission_pack,mission_pack,2026-01-19,1,1,9.99
p_000447,xp_onboarding_mission_pack,control,2026-01-06,0,0,0.00
p_000448,xp_onboarding_mission_pack,control,2026-01-12,1,0,0.00
p_000449,xp_onboarding_mission_pack,control,2026-01-20,1,0,0.00
p_000450,xp_onboarding_mission_pack,control,2026-02-21,0,0,0.00
p_000451,xp_onboarding_mission_pack,control,2026-01-27,0,0,0.00
p_000452,xp_onboarding_mission_pack,control,2026-01-01,1,0,0.00
p_000453,xp_onboarding_mission_pack,mission_pack,2026-01-30,0,0,0.00
p_000454,xp_onboarding_mission_pack,mission_pack,2026-01-15,0,0,0.00
p_000455,xp_onboarding_mission_pack,mission_pack,2026-02-22,0,0,0.00
p_000456,xp_onboarding_mission_pack,control,2026-01-23,0,0,0.00
p_000457,xp_onboarding_mission_pack,control,2026-01-28,0,0,0.00
p_000458,xp_onboarding_mission_pack,control,2026-02-02,0,0,0.00
p_000459,xp_onboarding_mission_pack,mission_pack,2026-01-26,0,0,0.00
p_000460,xp_onboarding_mission_pack,mission_pack,2026-01-29,0,0,0.00
p_000461,xp_onboarding_mission_pack,control,2026-02-08,0,0,0.00
p_000462,xp_onboarding_mission_pack,control,2026-01-06,0,0,0.00
p_000463,xp_onboarding_mission_pack,mission_pack,2026-01-30,1,0,0.00
p_000464,xp_onboarding_mission_pack,mission_pack,2026-02-16,0,0,0.00
p_000465,xp_onboarding_mission_pack,control,2026-02-16,0,0,0.00
p_000466,xp_onboarding_mission_pack,mission_pack,2026-02-07,1,0,0.00
p_000467,xp_onboarding_mission_pack,control,2026-01-08,1,0,0.00
p_000468,xp_onboarding_mission_pack,mission_pack,2026-01-11,0,0,0.00
p_000469,xp_onboarding_mission_pack,control,2026-01-22,0,0,0.00
p_000470,xp_onboarding_mission_pack,control,2026-01-10,0,0,0.00
p_000471,xp_onboarding_mission_pack,mission_pack,2026-01-02,0,0,0.00
p_000472,xp_onboarding_mission_pack,control,2026-02-05,0,0,0.00
p_000473,xp_onboarding_mission_pack,control,2026-01-29,0,0,0.00
p_000474,xp_onboarding_mission_pack,control,2026-02-01,0,0,0.00
p_000475,xp_onboarding_mission_pack,control,2026-01-16,0,0,0.00
p_000476,xp_onboarding_mission_pack,mission_pack,2026-01-09,0,0,0.00
p_000477,xp_onboarding_mission_pack,mission_pack,2026-01-16,1,0,0.00
p_000478,xp_onboarding_mission_pack,control,2026-02-21,0,0,0.00
p_000479,xp_onboarding_mission_pack,mission_pack,2026-01-25,1,0,0.00
p_000480,xp_onboarding_mission_pack,mission_pack,2026-02-10,0,0,0.00
p_000481,xp_onboarding_mission_pack,control,2026-02-20,0,0,0.00
p_000482,xp_onboarding_mission_pack,control,2026-01-23,0,0,0.00
p_000483,xp_onboarding_mission_pack,mission_pack,2026-01-22,0,0,0.00
p_000484,xp_onboarding_mission_pack,mission_pack,2026-01-04,0,0,0.00
p_000485,xp_onboarding_mission_pack,mission_pack,2026-01-19,1,0,0.00
p_000486,xp_onboarding_mission_pack,control,2026-01-31,1,0,0.00
p_000487,xp_onboarding_mission_pack,mission_pack,2026-02-10,0,1,4.99
p_000488,xp_onboarding_mission_pack,control,2026-02-05,1,0,0.00
p_000489,xp_onboarding_mission_pack,mission_pack,2026-01-29,1,0,0.00
p_000490,xp_onboarding_mission_pack,control,2026-01-15,0,0,0.00
p_000491,xp_onboarding_mission_pack,mission_pack,2026-02-16,0,0,0.00
p_000492,xp_onboarding_mission_pack,mission_pack,2026-02-13,1,0,0.00
p_000493,xp_onboarding_mission_pack,control,2026-01-19,1,0,0.00
p_000494,xp_onboarding_mission_pack,mission_pack,2026-01-23,0,0,0.00
p_000495,xp_onboarding_mission_pack,control,2026-02-21,1,0,0.00
p_000496,xp_onboarding_mission_pack,control,2026-02-08,0,0,0.00
p_000497,xp_onboarding_mission_pack,mission_pack,2026-01-06,1,0,0.00
p_000498,xp_onboarding_mission_pack,mission_pack,2026-02-09,1,0,0.00
p_000499,xp_onboarding_mission_pack,control,2026-01-21,0,0,0.00
p_000500,xp_onboarding_mission_pack,mission_pack,2026-01-21,1,0,0.00
p_000501,xp_onboarding_mission_pack,control,2026-01-27,0,0,0.00
p_000502,xp_onboarding_mission_pack,mission_pack,2026-02-12,1,0,0.00
p_000503,xp_onboarding_mission_pack,control,2026-02-18,0,0,0.00
p_000504,xp_onboarding_mission_pack,mission_pack,2026-02-08,0,0,0.00
p_000505,xp_onboarding_mission_pack,control,2026-02-05,0,0,0.00
p_000506,xp_onboarding_mission_pack,control,2026-02-20,0,0,0.00
p_000507,xp_onboarding_mission_pack,control,2026-01-03,0,0,0.00
p_000508,xp_onboarding_mission_pack,mission_pack,2026-02-07,1,0,0.00
p_000509,xp_onboarding_mission_pack,mission_pack,2026-02-11,1,0,0.00
p_000510,xp_onboarding_mission_pack,mission_pack,2026-01-07,0,0,0.00
p_000511,xp_onboarding_mission_pack,control,2026-01-03,1,0,0.00
p_000512,xp_onboarding_mission_pack,control,2026-02-06,0,0,0.00
p_000513,xp_onboarding_mission_pack,mission_pack,2026-01-22,0,0,0.00
p_000514,xp_onboarding_mission_pack,control,2026-01-12,0,0,0.00
p_000515,xp_onboarding_mission_pack,mission_pack,2026-01-31,1,0,0.00
p_000516,xp_onboarding_mission_pack,control,2026-02-23,0,0,0.00
p_000517,xp_onboarding_mission_pack,control,2026-01-24,1,0,0.00
p_000518,xp_onboarding_mission_pack,control,2026-01-15,1,0,0.00
p_000519,xp_onboarding_mission_pack,control,2026-01-22,0,0,0.00
p_000520,xp_onboarding_mission_pack,control,2026-01-27,1,0,0.00
p_000521,xp_onboarding_mission_pack,control,2026-02-17,0,0,0.00
p_000522,xp_onboarding_mission_pack,control,2026-02-15,0,0,0.00
p_000523,xp_onboarding_mission_pack,control,2026-01-14,0,0,0.00
p_000524,xp_onboarding_mission_pack,mission_pack,2026-02-23,1,0,0.00
p_000525,xp_onboarding_mission_pack,control,2026-01-15,0,0,0.00
p_000526,xp_onboarding_mission_pack,mission_pack,2026-01-10,0,1,14.98
p_000527,xp_onboarding_mission_pack,mission_pack,2026-02-09,0,0,0.00
p_000528,xp_onboarding_mission_pack,control,2026-01-03,0,0,0.00
p_000529,xp_onboarding_mission_pack,control,2026-01-20,1,0,0.00
p_000530,xp_onboarding_mission_pack,control,2026-01-19,1,0,0.00
p_000531,xp_onboarding_mission_pack,control,2026-01-09,1,0,0.00
p_000532,xp_onboarding_mission_pack,mission_pack,2026-02-12,1,0,0.00
p_000533,xp_onboarding_mission_pack,control,2026-01-24,1,1,19.99
p_000534,xp_onboarding_mission_pack,control,2026-02-01,0,0,0.00
p_000535,xp_onboarding_mission_pack,mission_pack,2026-01-08,0,1,24.98
p_000536,xp_onboarding_mission_pack,control,2026-02-17,1,0,0.00
p_000537,xp_onboarding_mission_pack,mission_pack,2026-02-23,0,0,0.00
p_000538,xp_onboarding_mission_pack,mission_pack,2026-01-03,1,0,0.00
p_000539,xp_onboarding_mission_pack,control,2026-02-22,0,0,0.00
p_000540,xp_onboarding_mission_pack,control,2026-02-14,0,0,0.00
p_000541,xp_onboarding_mission_pack,control,2026-02-04,0,0,0.00
p_000542,xp_onboarding_mission_pack,mission_pack,2026-02-14,0,0,0.00
p_000543,xp_onboarding_mission_pack,mission_pack,2026-01-28,1,0,0.00
p_000544,xp_onboarding_mission_pack,mission_pack,2026-02-22,0,0,0.00
p_000545,xp_onboarding_mission_pack,control,2026-02-09,0,0,0.00
p_000546,xp_onboarding_mission_pack,mission_pack,2026-02-07,0,0,0.00
p_000547,xp_onboarding_mission_pack,mission_pack,2026-02-05,1,0,0.00
p_000548,xp_onboarding_mission_pack,control,2026-01-05,1,0,0.00
p_000549,xp_onboarding_mission_pack,mission_pack,2026-02-01,0,0,0.00
p_000550,xp_onboarding_mission_pack,control,2026-01-26,0,0,0.00
p_000551,xp_onboarding_mission_pack,mission_pack,2026-01-22,1,0,0.00
p_000552,xp_onboarding_mission_pack,control,2026-01-12,0,0,0.00
p_000553,xp_onboarding_mission_pack,control,2026-01-31,1,0,0.00
p_000554,xp_onboarding_mission_pack,control,2026-02-15,1,0,0.00
p_000555,xp_onboarding_mission_pack,mission_pack,2026-02-16,0,0,0.00
p_000556,xp_onboarding_mission_pack,control,2026-02-12,0,0,0.00
p_000557,xp_onboarding_mission_pack,mission_pack,2026-01-29,0,0,0.00
p_000558,xp_onboarding_mission_pack,control,2026-01-27,0,0,0.00
p_000559,xp_onboarding_mission_pack,control,2026-02-23,1,0,0.00
p_000560,xp_onboarding_mission_pack,mission_pack,2026-01-02,1,0,0.00
p_000561,xp_onboarding_mission_pack,control,2026-02-15,0,0,0.00
p_000562,xp_onboarding_mission_pack,mission_pack,2026-01-27,0,0,0.00
p_000563,xp_onboarding_mission_pack,control,2026-01-21,0,0,0.00
p_000564,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_000565,xp_onboarding_mission_pack,control,2026-02-20,1,0,0.00
p_000566,xp_onboarding_mission_pack,mission_pack,2026-01-25,0,0,0.00
p_000567,xp_onboarding_mission_pack,mission_pack,2026-02-18,1,0,0.00
p_000568,xp_onboarding_mission_pack,control,2026-02-09,0,0,0.00
p_000569,xp_onboarding_mission_pack,mission_pack,2026-01-18,0,0,0.00
p_000570,xp_onboarding_mission_pack,control,2026-01-27,1,0,0.00
p_000571,xp_onboarding_mission_pack,mission_pack,2026-01-19,1,0,0.00
p_000572,xp_onboarding_mission_pack,mission_pack,2026-02-18,0,0,0.00
p_000573,xp_onboarding_mission_pack,control,2026-02-11,0,0,0.00
p_000574,xp_onboarding_mission_pack,mission_pack,2026-01-07,0,0,0.00
p_000575,xp_onboarding_mission_pack,control,2026-02-12,1,0,0.00
p_000576,xp_onboarding_mission_pack,control,2026-02-19,0,0,0.00
p_000577,xp_onboarding_mission_pack,mission_pack,2026-01-10,0,0,0.00
p_000578,xp_onboarding_mission_pack,control,2026-01-20,0,0,0.00
p_000579,xp_onboarding_mission_pack,control,2026-02-05,0,0,0.00
p_000580,xp_onboarding_mission_pack,control,2026-01-02,1,0,0.00
p_000581,xp_onboarding_mission_pack,mission_pack,2026-01-02,0,0,0.00
p_000582,xp_onboarding_mission_pack,mission_pack,2026-01-28,1,0,0.00
p_000583,xp_onboarding_mission_pack,control,2026-01-17,1,0,0.00
p_000584,xp_onboarding_mission_pack,mission_pack,2026-01-26,0,0,0.00
p_000585,xp_onboarding_mission_pack,mission_pack,2026-02-23,0,0,0.00
p_000586,xp_onboarding_mission_pack,control,2026-01-20,0,0,0.00
p_000587,xp_onboarding_mission_pack,control,2026-01-19,0,0,0.00
p_000588,xp_onboarding_mission_pack,mission_pack,2026-01-07,0,0,0.00
p_000589,xp_onboarding_mission_pack,mission_pack,2026-02-01,0,0,0.00
p_000590,xp_onboarding_mission_pack,mission_pack,2026-02-20,0,0,0.00
p_000591,xp_onboarding_mission_pack,control,2026-02-16,0,0,0.00
p_000592,xp_onboarding_mission_pack,mission_pack,2026-02-02,1,0,0.00
p_000593,xp_onboarding_mission_pack,control,2026-01-20,1,0,0.00
p_000594,xp_onboarding_mission_pack,mission_pack,2026-01-12,1,0,0.00
p_000595,xp_onboarding_mission_pack,control,2026-01-01,0,0,0.00
p_000596,xp_onboarding_mission_pack,mission_pack,2026-02-01,0,0,0.00
p_000597,xp_onboarding_mission_pack,mission_pack,2026-02-09,1,0,0.00
p_000598,xp_onboarding_mission_pack,control,2026-02-01,1,0,0.00
p_000599,xp_onboarding_mission_pack,mission_pack,2026-02-16,1,0,0.00
p_000600,xp_onboarding_mission_pack,mission_pack,2026-01-13,0,1,4.99
p_000601,xp_onboarding_mission_pack,control,2026-02-13,1,0,0.00
p_000602,xp_onboarding_mission_pack,control,2026-01-24,0,0,0.00
p_000603,xp_onboarding_mission_pack,mission_pack,2026-02-23,0,0,0.00
p_000604,xp_onboarding_mission_pack,mission_pack,2026-01-04,1,0,0.00
p_000605,xp_onboarding_mission_pack,mission_pack,2026-01-22,1,0,0.00
p_000606,xp_onboarding_mission_pack,control,2026-01-20,0,0,0.00
p_000607,xp_onboarding_mission_pack,mission_pack,2026-02-06,1,0,0.00
p_000608,xp_onboarding_mission_pack,control,2026-02-12,1,0,0.00
p_000609,xp_onboarding_mission_pack,control,2026-01-01,1,0,0.00
p_000610,xp_onboarding_mission_pack,control,2026-01-26,0,0,0.00
p_000611,xp_onboarding_mission_pack,mission_pack,2026-02-07,0,0,0.00
p_000612,xp_onboarding_mission_pack,mission_pack,2026-01-05,0,0,0.00
p_000613,xp_onboarding_mission_pack,control,2026-02-01,1,0,0.00
p_000614,xp_onboarding_mission_pack,mission_pack,2026-02-13,0,0,0.00
p_000615,xp_onboarding_mission_pack,control,2026-02-11,0,0,0.00
p_000616,xp_onboarding_mission_pack,mission_pack,2026-01-16,1,0,0.00
p_000617,xp_onboarding_mission_pack,mission_pack,2026-01-13,0,0,0.00
p_000618,xp_onboarding_mission_pack,mission_pack,2026-02-18,1,0,0.00
p_000619,xp_onboarding_mission_pack,control,2026-01-02,1,0,0.00
p_000620,xp_onboarding_mission_pack,mission_pack,2026-01-29,1,1,4.99
p_000621,xp_onboarding_mission_pack,control,2026-01-01,1,0,0.00
p_000622,xp_onboarding_mission_pack,control,2026-02-03,1,1,4.99
p_000623,xp_onboarding_mission_pack,control,2026-01-04,1,0,0.00
p_000624,xp_onboarding_mission_pack,control,2026-02-14,1,0,0.00
p_000625,xp_onboarding_mission_pack,mission_pack,2026-02-12,0,0,0.00
p_000626,xp_onboarding_mission_pack,control,2026-01-23,0,0,0.00
p_000627,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_000628,xp_onboarding_mission_pack,mission_pack,2026-02-14,0,0,0.00
p_000629,xp_onboarding_mission_pack,mission_pack,2026-01-29,0,0,0.00
p_000630,xp_onboarding_mission_pack,mission_pack,2026-02-23,0,0,0.00
p_000631,xp_onboarding_mission_pack,control,2026-02-03,0,0,0.00
p_000632,xp_onboarding_mission_pack,control,2026-01-24,1,0,0.00
p_000633,xp_onboarding_mission_pack,control,2026-01-18,1,0,0.00
p_000634,xp_onboarding_mission_pack,mission_pack,2026-01-23,0,0,0.00
p_000635,xp_onboarding_mission_pack,mission_pack,2026-01-27,0,0,0.00
p_000636,xp_onboarding_mission_pack,control,2026-02-23,0,0,0.00
p_000637,xp_onboarding_mission_pack,control,2026-01-26,0,0,0.00
p_000638,xp_onboarding_mission_pack,control,2026-01-12,0,0,0.00
p_000639,xp_onboarding_mission_pack,mission_pack,2026-01-27,1,0,0.00
p_000640,xp_onboarding_mission_pack,mission_pack,2026-01-30,0,0,0.00
p_000641,xp_onboarding_mission_pack,mission_pack,2026-02-04,0,0,0.00
p_000642,xp_onboarding_mission_pack,control,2026-02-20,0,0,0.00
p_000643,xp_onboarding_mission_pack,control,2026-02-05,0,0,0.00
p_000644,xp_onboarding_mission_pack,control,2026-02-23,1,0,0.00
p_000645,xp_onboarding_mission_pack,control,2026-01-24,0,0,0.00
p_000646,xp_onboarding_mission_pack,control,2026-02-08,1,0,0.00
p_000647,xp_onboarding_mission_pack,mission_pack,2026-01-28,0,0,0.00
p_000648,xp_onboarding_mission_pack,control,2026-01-04,0,0,0.00
p_000649,xp_onboarding_mission_pack,control,2026-01-23,0,0,0.00
p_000650,xp_onboarding_mission_pack,mission_pack,2026-02-03,0,0,0.00
p_000651,xp_onboarding_mission_pack,control,2026-01-11,0,0,0.00
p_000652,xp_onboarding_mission_pack,control,2026-02-16,1,0,0.00
p_000653,xp_onboarding_mission_pack,mission_pack,2026-02-09,1,0,0.00
p_000654,xp_onboarding_mission_pack,control,2026-01-07,0,0,0.00
p_000655,xp_onboarding_mission_pack,control,2026-02-18,0,0,0.00
p_000656,xp_onboarding_mission_pack,mission_pack,2026-02-04,0,0,0.00
p_000657,xp_onboarding_mission_pack,mission_pack,2026-01-13,1,0,0.00
p_000658,xp_onboarding_mission_pack,mission_pack,2026-02-14,1,0,0.00
p_000659,xp_onboarding_mission_pack,control,2026-01-28,0,0,0.00
p_000660,xp_onboarding_mission_pack,control,2026-01-03,0,0,0.00
p_000661,xp_onboarding_mission_pack,mission_pack,2026-01-23,0,0,0.00
p_000662,xp_onboarding_mission_pack,control,2026-02-14,0,0,0.00
p_000663,xp_onboarding_mission_pack,mission_pack,2026-01-14,0,0,0.00
p_000664,xp_onboarding_mission_pack,mission_pack,2026-01-01,0,0,0.00
p_000665,xp_onboarding_mission_pack,mission_pack,2026-02-14,0,0,0.00
p_000666,xp_onboarding_mission_pack,mission_pack,2026-02-14,0,0,0.00
p_000667,xp_onboarding_mission_pack,control,2026-02-02,0,0,0.00
p_000668,xp_onboarding_mission_pack,mission_pack,2026-01-01,0,0,0.00
p_000669,xp_onboarding_mission_pack,mission_pack,2026-02-09,0,0,0.00
p_000670,xp_onboarding_mission_pack,control,2026-01-04,0,0,0.00
p_000671,xp_onboarding_mission_pack,mission_pack,2026-01-17,1,0,0.00
p_000672,xp_onboarding_mission_pack,mission_pack,2026-01-10,1,0,0.00
p_000673,xp_onboarding_mission_pack,control,2026-01-20,0,0,0.00
p_000674,xp_onboarding_mission_pack,mission_pack,2026-02-18,0,0,0.00
p_000675,xp_onboarding_mission_pack,control,2026-02-14,1,0,0.00
p_000676,xp_onboarding_mission_pack,control,2026-02-09,1,0,0.00
p_000677,xp_onboarding_mission_pack,mission_pack,2026-01-01,1,0,0.00
p_000678,xp_onboarding_mission_pack,control,2026-01-24,0,0,0.00
p_000679,xp_onboarding_mission_pack,mission_pack,2026-01-17,1,0,0.00
p_000680,xp_onboarding_mission_pack,mission_pack,2026-02-14,1,0,0.00
p_000681,xp_onboarding_mission_pack,mission_pack,2026-01-06,1,0,0.00
p_000682,xp_onboarding_mission_pack,mission_pack,2026-02-21,1,0,0.00
p_000683,xp_onboarding_mission_pack,control,2026-01-16,0,0,0.00
p_000684,xp_onboarding_mission_pack,control,2026-01-27,1,0,0.00
p_000685,xp_onboarding_mission_pack,mission_pack,2026-02-10,1,0,0.00
p_000686,xp_onboarding_mission_pack,control,2026-01-22,0,0,0.00
p_000687,xp_onboarding_mission_pack,mission_pack,2026-01-16,0,0,0.00
p_000688,xp_onboarding_mission_pack,control,2026-01-16,1,1,9.99
p_000689,xp_onboarding_mission_pack,control,2026-01-23,0,0,0.00
p_000690,xp_onboarding_mission_pack,control,2026-02-22,0,0,0.00
p_000691,xp_onboarding_mission_pack,control,2026-01-27,0,1,4.99
p_000692,xp_onboarding_mission_pack,control,2026-01-18,0,0,0.00
p_000693,xp_onboarding_mission_pack,control,2026-01-14,1,0,0.00
p_000694,xp_onboarding_mission_pack,control,2026-01-24,0,0,0.00
p_000695,xp_onboarding_mission_pack,mission_pack,2026-01-22,0,0,0.00
p_000696,xp_onboarding_mission_pack,mission_pack,2026-02-13,0,0,0.00
p_000697,xp_onboarding_mission_pack,mission_pack,2026-01-06,0,0,0.00
p_000698,xp_onboarding_mission_pack,control,2026-02-10,0,0,0.00
p_000699,xp_onboarding_mission_pack,control,2026-01-28,1,0,0.00
p_000700,xp_onboarding_mission_pack,mission_pack,2026-01-19,0,0,0.00
p_000701,xp_onboarding_mission_pack,control,2026-01-26,0,0,0.00
p_000702,xp_onboarding_mission_pack,control,2026-02-07,0,0,0.00
p_000703,xp_onboarding_mission_pack,mission_pack,2026-01-05,1,0,0.00
p_000704,xp_onboarding_mission_pack,control,2026-01-16,0,0,0.00
p_000705,xp_onboarding_mission_pack,control,2026-02-14,1,0,0.00
p_000706,xp_onboarding_mission_pack,mission_pack,2026-01-05,1,0,0.00
p_000707,xp_onboarding_mission_pack,control,2026-01-05,0,0,0.00
p_000708,xp_onboarding_mission_pack,mission_pack,2026-02-13,0,0,0.00
p_000709,xp_onboarding_mission_pack,mission_pack,2026-02-15,1,0,0.00
p_000710,xp_onboarding_mission_pack,control,2026-01-08,1,0,0.00
p_000711,xp_onboarding_mission_pack,control,2026-02-05,0,0,0.00
p_000712,xp_onboarding_mission_pack,control,2026-02-11,1,1,4.99
p_000713,xp_onboarding_mission_pack,mission_pack,2026-01-24,0,0,0.00
p_000714,xp_onboarding_mission_pack,control,2026-01-16,0,0,0.00
p_000715,xp_onboarding_mission_pack,control,2026-02-24,0,0,0.00
p_000716,xp_onboarding_mission_pack,control,2026-02-22,0,0,0.00
p_000717,xp_onboarding_mission_pack,control,2026-02-03,0,0,0.00
p_000718,xp_onboarding_mission_pack,mission_pack,2026-02-10,0,1,9.99
p_000719,xp_onboarding_mission_pack,mission_pack,2026-02-16,0,0,0.00
p_000720,xp_onboarding_mission_pack,control,2026-01-28,1,0,0.00
p_000721,xp_onboarding_mission_pack,control,2026-02-13,0,0,0.00
p_000722,xp_onboarding_mission_pack,mission_pack,2026-01-14,0,0,0.00
p_000723,xp_onboarding_mission_pack,control,2026-01-25,1,0,0.00
p_000724,xp_onboarding_mission_pack,control,2026-01-30,1,0,0.00
p_000725,xp_onboarding_mission_pack,mission_pack,2026-01-11,1,0,0.00
p_000726,xp_onboarding_mission_pack,control,2026-02-09,0,0,0.00
p_000727,xp_onboarding_mission_pack,control,2026-02-10,0,0,0.00
p_000728,xp_onboarding_mission_pack,control,2026-02-18,0,0,0.00
p_000729,xp_onboarding_mission_pack,mission_pack,2026-02-02,1,0,0.00
p_000730,xp_onboarding_mission_pack,control,2026-02-15,0,0,0.00
p_000731,xp_onboarding_mission_pack,mission_pack,2026-02-11,1,0,0.00
p_000732,xp_onboarding_mission_pack,mission_pack,2026-01-23,0,0,0.00
p_000733,xp_onboarding_mission_pack,mission_pack,2026-01-28,0,0,0.00
p_000734,xp_onboarding_mission_pack,control,2026-01-31,0,0,0.00
p_000735,xp_onboarding_mission_pack,control,2026-01-22,0,0,0.00
p_000736,xp_onboarding_mission_pack,control,2026-01-21,1,0,0.00
